timestamp,camera_id,type,track_id,subject_id,activity,confidence,persons_in_frame,phones_in_frame
2026-06-23T06:40:32.907545+00:00,cam-01,behavior,1,unknown,idle,0.926,1,0
2026-06-23T06:40:32.962247+00:00,cam-01,behavior,1,unknown,idle,0.925,1,0
2026-06-23T06:40:32.996267+00:00,cam-01,behavior,1,unknown,idle,0.922,1,0
2026-06-23T06:40:33.030421+00:00,cam-01,behavior,1,unknown,idle,0.929,1,0
2026-06-23T06:40:33.063311+00:00,cam-01,behavior,1,unknown,idle,0.922,1,0
2026-06-23T06:40:33.113164+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:33.147167+00:00,cam-01,behavior,1,unknown,idle,0.918,1,0
2026-06-23T06:40:33.180309+00:00,cam-01,behavior,1,unknown,idle,0.916,1,0
2026-06-23T06:40:33.214937+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:33.254290+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:33.290221+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:33.321766+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:33.360980+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:33.387698+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:33.421983+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:33.455145+00:00,cam-01,behavior,1,unknown,idle,0.871,1,0
2026-06-23T06:40:33.489420+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:33.523696+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:33.558092+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:33.597350+00:00,cam-01,behavior,1,unknown,idle,0.887,1,0
2026-06-23T06:40:33.628274+00:00,cam-01,behavior,1,unknown,idle,0.851,1,0
2026-06-23T06:40:33.662549+00:00,cam-01,behavior,1,unknown,idle,0.895,1,0
2026-06-23T06:40:33.697118+00:00,cam-01,behavior,1,unknown,idle,0.895,1,0
2026-06-23T06:40:33.731064+00:00,cam-01,behavior,1,unknown,idle,0.883,1,0
2026-06-23T06:40:33.765589+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:33.791517+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:33.824317+00:00,cam-01,behavior,1,unknown,working,0.911,1,0
2026-06-23T06:40:33.873828+00:00,cam-01,behavior,1,unknown,working,0.919,1,0
2026-06-23T06:40:33.902354+00:00,cam-01,behavior,1,unknown,working,0.931,1,0
2026-06-23T06:40:33.929411+00:00,cam-01,behavior,1,unknown,working,0.92,1,0
2026-06-23T06:40:33.966128+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:33.997370+00:00,cam-01,behavior,1,unknown,idle,0.916,1,0
2026-06-23T06:40:34.035240+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:34.066315+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:34.101688+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:34.135412+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:34.169422+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:34.194247+00:00,cam-01,behavior,1,unknown,idle,0.879,1,0
2026-06-23T06:40:34.238488+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:34.275600+00:00,cam-01,behavior,1,unknown,idle,0.883,1,0
2026-06-23T06:40:34.310576+00:00,cam-01,behavior,1,unknown,idle,0.892,1,0
2026-06-23T06:40:34.343087+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:34.380011+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:34.400617+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:34.445007+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:34.474495+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:34.509751+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:34.537475+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:34.575266+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:34.610488+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:34.644755+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:34.676851+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:34.711309+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:34.745164+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:34.781716+00:00,cam-01,behavior,1,unknown,idle,0.895,1,0
2026-06-23T06:40:34.819022+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:34.847945+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:34.883143+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:34.910495+00:00,cam-01,behavior,1,unknown,idle,0.901,1,0
2026-06-23T06:40:34.945716+00:00,cam-01,behavior,1,unknown,idle,0.874,1,0
2026-06-23T06:40:34.983169+00:00,cam-01,behavior,1,unknown,idle,0.863,1,0
2026-06-23T06:40:35.015935+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:35.049037+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:35.084066+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:35.119828+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:35.152567+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:35.204059+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:35.257030+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:35.293172+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:35.323466+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:35.353269+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:35.394897+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:35.429674+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:35.464352+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:35.505123+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:35.539622+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:35.576671+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:35.609490+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:35.644311+00:00,cam-01,behavior,1,unknown,idle,0.914,1,0
2026-06-23T06:40:35.672538+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:35.698932+00:00,cam-01,behavior,1,unknown,idle,0.913,1,0
2026-06-23T06:40:35.733589+00:00,cam-01,behavior,1,unknown,idle,0.918,1,0
2026-06-23T06:40:35.767355+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:35.801519+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:35.836235+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:35.871006+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:35.896709+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:35.938740+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:35.973290+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:36.009343+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:36.032396+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:36.075747+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:36.109971+00:00,cam-01,behavior,1,unknown,idle,0.885,1,0
2026-06-23T06:40:36.144255+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:36.185850+00:00,cam-01,behavior,1,unknown,idle,0.893,1,0
2026-06-23T06:40:36.215419+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:36.249298+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:36.282715+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:36.317704+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:36.354435+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:36.393624+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:36.421986+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:36.459747+00:00,cam-01,behavior,1,unknown,idle,0.885,1,0
2026-06-23T06:40:36.492818+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:36.533475+00:00,cam-01,behavior,1,unknown,idle,0.893,1,0
2026-06-23T06:40:36.561603+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:36.598192+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:36.618801+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:36.644010+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:36.688486+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:36.722457+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:36.747644+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:36.793215+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:36.828573+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:36.862491+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:36.888467+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:36.917642+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:36.950721+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:36.986008+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:37.021647+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:37.055175+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:37.090453+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:37.115095+00:00,cam-01,behavior,1,unknown,idle,0.895,1,0
2026-06-23T06:40:37.161704+00:00,cam-01,behavior,1,unknown,idle,0.895,1,0
2026-06-23T06:40:37.191707+00:00,cam-01,behavior,1,unknown,idle,0.892,1,0
2026-06-23T06:40:37.232162+00:00,cam-01,behavior,1,unknown,idle,0.896,1,0
2026-06-23T06:40:37.259822+00:00,cam-01,behavior,1,unknown,idle,0.896,1,0
2026-06-23T06:40:37.292972+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:37.328103+00:00,cam-01,behavior,1,unknown,idle,0.893,1,0
2026-06-23T06:40:37.381138+00:00,cam-01,behavior,1,unknown,idle,0.89,1,0
2026-06-23T06:40:37.410125+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:37.443697+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:37.465720+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:37.512375+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:37.546721+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:37.582581+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:37.622797+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:37.665040+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:37.698864+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:37.775613+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:37.810246+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:37.844251+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:37.877845+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:37.899008+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:37.948943+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:37.982829+00:00,cam-01,behavior,1,unknown,idle,0.881,1,0
2026-06-23T06:40:38.013895+00:00,cam-01,behavior,1,unknown,idle,0.889,1,0
2026-06-23T06:40:38.047256+00:00,cam-01,behavior,1,unknown,idle,0.9,1,0
2026-06-23T06:40:38.084992+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:38.121400+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:38.154205+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:38.179833+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:38.213695+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:38.246641+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:38.282660+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:38.316863+00:00,cam-01,behavior,1,unknown,idle,0.896,1,0
2026-06-23T06:40:38.347836+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:38.373406+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:38.415922+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:38.450085+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:38.484487+00:00,cam-01,behavior,1,unknown,idle,0.913,1,0
2026-06-23T06:40:38.510126+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:38.546988+00:00,cam-01,behavior,1,unknown,idle,0.909,1,0
2026-06-23T06:40:38.586279+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:38.619054+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:38.658584+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:38.689495+00:00,cam-01,behavior,1,unknown,idle,0.901,1,0
2026-06-23T06:40:38.733431+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:38.787389+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:38.819717+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:38.854673+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:38.875537+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:38.910059+00:00,cam-01,behavior,1,unknown,idle,0.885,1,0
2026-06-23T06:40:38.944510+00:00,cam-01,behavior,1,unknown,idle,0.892,1,0
2026-06-23T06:40:38.977996+00:00,cam-01,behavior,1,unknown,idle,0.884,1,0
2026-06-23T06:40:39.004744+00:00,cam-01,behavior,1,unknown,idle,0.884,1,0
2026-06-23T06:40:39.048357+00:00,cam-01,behavior,1,unknown,idle,0.85,1,0
2026-06-23T06:40:39.069428+00:00,cam-01,behavior,1,unknown,idle,0.824,1,0
2026-06-23T06:40:39.120708+00:00,cam-01,behavior,1,unknown,idle,0.763,1,0
2026-06-23T06:40:39.154914+00:00,cam-01,behavior,1,unknown,idle,0.782,1,0
2026-06-23T06:40:39.190045+00:00,cam-01,behavior,1,unknown,idle,0.782,1,0
2026-06-23T06:40:39.212570+00:00,cam-01,behavior,1,unknown,idle,0.824,1,0
2026-06-23T06:40:39.246807+00:00,cam-01,behavior,1,unknown,idle,0.816,1,0
2026-06-23T06:40:39.283670+00:00,cam-01,behavior,1,unknown,idle,0.878,1,0
2026-06-23T06:40:39.315854+00:00,cam-01,behavior,1,unknown,idle,0.876,1,0
2026-06-23T06:40:39.350228+00:00,cam-01,behavior,1,unknown,working,0.741,1,0
2026-06-23T06:40:39.383570+00:00,cam-01,behavior,1,unknown,working,0.899,1,0
2026-06-23T06:40:39.418192+00:00,cam-01,behavior,1,unknown,working,0.783,1,0
2026-06-23T06:40:39.457836+00:00,cam-01,behavior,1,unknown,working,0.793,1,0
2026-06-23T06:40:39.487468+00:00,cam-01,behavior,1,unknown,working,0.843,1,0
2026-06-23T06:40:39.522269+00:00,cam-01,behavior,1,unknown,working,0.914,1,0
2026-06-23T06:40:39.557001+00:00,cam-01,behavior,1,unknown,working,0.895,1,0
2026-06-23T06:40:39.591760+00:00,cam-01,behavior,1,unknown,working,0.908,1,0
2026-06-23T06:40:39.625835+00:00,cam-01,behavior,1,unknown,working,0.894,1,0
2026-06-23T06:40:39.660392+00:00,cam-01,behavior,1,unknown,working,0.902,1,0
2026-06-23T06:40:39.693845+00:00,cam-01,behavior,1,unknown,working,0.902,1,0
2026-06-23T06:40:39.728676+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:39.764082+00:00,cam-01,behavior,1,unknown,idle,0.915,1,0
2026-06-23T06:40:39.799645+00:00,cam-01,behavior,1,unknown,idle,0.913,1,0
2026-06-23T06:40:39.833000+00:00,cam-01,behavior,1,unknown,idle,0.922,1,0
2026-06-23T06:40:39.870783+00:00,cam-01,behavior,1,unknown,idle,0.922,1,0
2026-06-23T06:40:39.901123+00:00,cam-01,behavior,1,unknown,idle,0.915,1,0
2026-06-23T06:40:39.938727+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:39.975274+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:40.017222+00:00,cam-01,behavior,1,unknown,idle,0.905,1,0
2026-06-23T06:40:40.050931+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:40.095624+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:40.134947+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:40.170613+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:40.203477+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:40.239209+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:40.274684+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:40.306595+00:00,cam-01,behavior,1,unknown,idle,0.917,1,0
2026-06-23T06:40:40.345329+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:40.379171+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:40.413407+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:40.447555+00:00,cam-01,behavior,1,unknown,idle,0.91,1,0
2026-06-23T06:40:40.485123+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:40.515105+00:00,cam-01,behavior,1,unknown,idle,0.918,1,0
2026-06-23T06:40:40.549365+00:00,cam-01,behavior,1,unknown,idle,0.912,1,0
2026-06-23T06:40:40.585423+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:40.617344+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:40.651863+00:00,cam-01,behavior,1,unknown,idle,0.911,1,0
2026-06-23T06:40:40.686662+00:00,cam-01,behavior,1,unknown,idle,0.831,1,0
2026-06-23T06:40:40.719727+00:00,cam-01,behavior,1,unknown,working,0.852,1,0
2026-06-23T06:40:40.754022+00:00,cam-01,behavior,1,unknown,working,0.852,2,0
2026-06-23T06:40:40.754022+00:00,cam-01,behavior,20,unknown,working,0.438,2,0
2026-06-23T06:40:40.803283+00:00,cam-01,behavior,1,unknown,working,0.853,2,0
2026-06-23T06:40:40.806337+00:00,cam-01,behavior,20,unknown,working,0.642,2,0
2026-06-23T06:40:40.840813+00:00,cam-01,behavior,1,unknown,working,0.834,1,0
2026-06-23T06:40:40.872772+00:00,cam-01,behavior,1,unknown,working,0.811,1,0
2026-06-23T06:40:40.906886+00:00,cam-01,behavior,1,unknown,working,0.85,1,0
2026-06-23T06:40:40.941184+00:00,cam-01,behavior,1,unknown,working,0.82,1,0
2026-06-23T06:40:40.976028+00:00,cam-01,behavior,1,unknown,working,0.855,1,0
2026-06-23T06:40:41.010511+00:00,cam-01,behavior,1,unknown,working,0.833,1,0
2026-06-23T06:40:41.049517+00:00,cam-01,behavior,1,unknown,working,0.832,1,0
2026-06-23T06:40:41.080654+00:00,cam-01,behavior,1,unknown,working,0.894,1,0
2026-06-23T06:40:41.113169+00:00,cam-01,behavior,1,unknown,working,0.812,1,0
2026-06-23T06:40:41.146980+00:00,cam-01,behavior,1,unknown,working,0.811,1,0
2026-06-23T06:40:41.180494+00:00,cam-01,behavior,1,unknown,working,0.844,1,0
2026-06-23T06:40:41.214601+00:00,cam-01,behavior,1,unknown,working,0.853,1,0
2026-06-23T06:40:41.258488+00:00,cam-01,behavior,1,unknown,idle,0.881,1,0
2026-06-23T06:40:41.282145+00:00,cam-01,behavior,1,unknown,idle,0.867,1,0
2026-06-23T06:40:41.316637+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:41.356804+00:00,cam-01,behavior,1,unknown,idle,0.92,1,0
2026-06-23T06:40:41.389988+00:00,cam-01,behavior,1,unknown,idle,0.92,1,0
2026-06-23T06:40:41.418649+00:00,cam-01,behavior,1,unknown,idle,0.928,1,0
2026-06-23T06:40:41.461502+00:00,cam-01,behavior,1,unknown,idle,0.921,1,0
2026-06-23T06:40:41.503236+00:00,cam-01,behavior,1,unknown,idle,0.925,1,0
2026-06-23T06:40:41.537058+00:00,cam-01,behavior,1,unknown,idle,0.92,1,0
2026-06-23T06:40:41.570700+00:00,cam-01,behavior,1,unknown,idle,0.907,1,0
2026-06-23T06:40:41.609123+00:00,cam-01,behavior,1,unknown,idle,0.908,1,0
2026-06-23T06:40:41.640894+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:41.674753+00:00,cam-01,behavior,1,unknown,idle,0.897,1,0
2026-06-23T06:40:41.704179+00:00,cam-01,behavior,1,unknown,idle,0.899,1,0
2026-06-23T06:40:41.738324+00:00,cam-01,behavior,1,unknown,idle,0.906,1,0
2026-06-23T06:40:41.772402+00:00,cam-01,behavior,1,unknown,idle,0.901,1,0
2026-06-23T06:40:41.806839+00:00,cam-01,behavior,1,unknown,idle,0.903,1,0
2026-06-23T06:40:41.840714+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:41.875167+00:00,cam-01,behavior,1,unknown,idle,0.88,1,0
2026-06-23T06:40:41.917119+00:00,cam-01,behavior,1,unknown,idle,0.878,1,0
2026-06-23T06:40:41.952313+00:00,cam-01,behavior,1,unknown,idle,0.902,1,0
2026-06-23T06:40:41.987119+00:00,cam-01,behavior,1,unknown,idle,0.901,1,0
2026-06-23T06:40:42.011613+00:00,cam-01,behavior,1,unknown,idle,0.904,1,0
2026-06-23T06:40:42.055374+00:00,cam-01,behavior,1,unknown,idle,0.894,1,0
2026-06-23T06:40:42.086945+00:00,cam-01,behavior,1,unknown,idle,0.891,1,0
2026-06-23T06:40:42.115343+00:00,cam-01,behavior,1,unknown,idle,0.859,1,0
2026-06-23T06:40:42.149233+00:00,cam-01,behavior,1,unknown,phone,0.879,1,1
2026-06-23T06:40:42.187061+00:00,cam-01,behavior,1,unknown,idle,0.893,1,0
2026-06-23T06:40:42.218840+00:00,cam-01,behavior,1,unknown,idle,0.892,1,0
2026-06-23T06:40:42.251594+00:00,cam-01,behavior,1,unknown,idle,0.867,1,0
2026-06-23T06:40:42.286938+00:00,cam-01,behavior,1,unknown,idle,0.874,1,0
2026-06-23T06:40:42.321068+00:00,cam-01,behavior,1,unknown,phone,0.877,1,1
2026-06-23T06:40:42.356205+00:00,cam-01,behavior,1,unknown,idle,0.875,1,0
2026-06-23T06:40:42.390441+00:00,cam-01,behavior,1,unknown,idle,0.84,1,0
2026-06-23T06:40:42.428074+00:00,cam-01,behavior,1,unknown,working,0.837,1,0
2026-06-23T06:40:42.457261+00:00,cam-01,behavior,1,unknown,working,0.845,1,0
2026-06-23T06:40:42.491669+00:00,cam-01,behavior,1,unknown,working,0.85,1,0
2026-06-23T06:40:42.526630+00:00,cam-01,behavior,1,unknown,working,0.847,1,0
2026-06-23T06:40:42.570444+00:00,cam-01,behavior,1,unknown,working,0.867,1,0
2026-06-23T06:40:42.596255+00:00,cam-01,behavior,1,unknown,working,0.885,1,0
2026-06-23T06:40:42.634422+00:00,cam-01,behavior,1,unknown,phone,0.889,1,1
2026-06-23T06:40:42.672465+00:00,cam-01,behavior,1,unknown,working,0.869,1,0
2026-06-23T06:40:42.701125+00:00,cam-01,behavior,1,unknown,working,0.875,1,0
2026-06-23T06:40:42.733698+00:00,cam-01,behavior,1,unknown,working,0.87,1,0
2026-06-23T06:40:42.767407+00:00,cam-01,behavior,1,unknown,working,0.867,1,0
2026-06-23T06:40:42.802381+00:00,cam-01,behavior,1,unknown,idle,0.893,1,0
2026-06-23T06:40:42.856721+00:00,cam-01,behavior,1,unknown,phone,0.899,1,1
2026-06-23T06:40:42.888996+00:00,cam-01,behavior,1,unknown,idle,0.884,1,0
2026-06-23T06:40:42.920044+00:00,cam-01,behavior,1,unknown,phone,0.887,1,1
2026-06-23T06:40:42.956651+00:00,cam-01,behavior,1,unknown,phone,0.884,1,1
2026-06-23T06:40:42.988697+00:00,cam-01,behavior,1,unknown,phone,0.891,1,1
2026-06-23T06:40:43.031170+00:00,cam-01,behavior,1,unknown,idle,0.888,1,0
2026-06-23T06:40:43.055231+00:00,cam-01,behavior,1,unknown,idle,0.854,1,0
2026-06-23T06:40:43.089036+00:00,cam-01,behavior,1,unknown,idle,0.874,1,0
2026-06-23T06:40:43.112892+00:00,cam-01,behavior,1,unknown,phone,0.861,1,1
2026-06-23T06:40:43.158227+00:00,cam-01,behavior,1,unknown,phone,0.885,1,1
2026-06-23T06:40:43.193785+00:00,cam-01,behavior,1,unknown,phone,0.895,1,1
2026-06-23T06:40:43.229552+00:00,cam-01,behavior,1,unknown,phone,0.891,1,1
2026-06-23T06:40:43.266393+00:00,cam-01,behavior,1,unknown,idle,0.898,1,0
2026-06-23T06:40:43.289432+00:00,cam-01,behavior,1,unknown,phone,0.901,1,2
2026-06-23T06:40:43.337490+00:00,cam-01,behavior,1,unknown,phone,0.894,1,2
2026-06-23T06:40:43.368082+00:00,cam-01,behavior,1,unknown,phone,0.893,1,1
2026-06-23T06:40:43.402529+00:00,cam-01,behavior,1,unknown,phone,0.893,1,1
